date,recorder,identifier,catNum,catSpecies,treeSpecies,"
notes",fate,fateDate,changeID,frass,emerged,photograph,rearingNotes,barcode,recorded in first wave
621,SB,PD,J2902,CLADAT,LIGOB,,D,712,,,,1,TOID? BUT NO TOID,,Y
621,SB,PD,J2903,EUPIMI,LIGOB,,P,624,,,,,,,Y
621,SB,PD,J2904,CROCNO,LIGOB,,P,908,,,,,,,
621,SB,PD,J2905,ORTHRU,VIBLE,,P,624,,,,,P DATE IS PP DATE,,Y
621,SB,PD,J2906,MICROX,VIBLE,,D,624,,,,,,,Y
621,SB,PD,J2907,ZALEXX,VIBLE,,D,627,,,,,,728,Y
621,SB,PD,J2908,ZALEXX,VIBLE,,D,629,,Y,,,,727,Y
621,SB,PD,J2909,MORRCO,VIBLE,,D,903,,,,,FAILED PUPATION,,
621,SB,PD,J2910,EUPIXX,MALXX,,D,627,,,,,,728,Y
621,SB,PD,J2911,UNKNXX,MALXX,,D,627,,,,,,728,Y
621,SB,PD,J2912,LITHXX,RUBXX,,P,726,ORTHHI,,,,,,Y
621,SB,PD,J2913,EUPIXX,RUBXX,,d,701,,y,,,potentially mia,,Y
621,SB,PD,J2914,CROCNO,BERTH,,P,628,coryme,,712,,,,Y
621,SB,PD,J2915,LITHXX,LIGOB,,T,623,,,,,,,Y
621,SB,PD,J2916,EUPIXX,BERTH,,D,629,,Y,,,,728,Y
621,SB,PD,J2917,PROCLI,BERTH,,d,628,,,,,,,Y
621,SB,PD,J2918,GEOMXX,MALXX,HIT OFF TARP,k,621,,,,,,,Y
621,SB,PD,J2919,HIMEFI,MALXX,,D,627,,Y,,,,,Y
621,SB,PD,J2920,MICROX,MALXX,,p,706,,,708,,,,Y
621,SB,PD,J2921,CROCNO,ROSMU,,P,729,,,,,,,Y
,,,J2922,,,,,,,,,,,,
,,,J2923,,,,,,,,,,,,
,,,J2924,,,,,,,,,,,,
,,,J2925,,,,,,,,,,,,
,,,J2926,,,,,,,,,,,,
,,,J2927,,,,,,,,,,,,
,,,J2928,,,,,,,,,,,,
,,,J2929,,,,,,,,,,,,
,,,J2930,,,,,,,,,,,,
621,HW,HW,J2931,SAWFLX,ROSMU,,,,,,,,,,
621,HW,ML,J2932,ORTHHI,LONMO,,P,627,,,,,P DATE IS PP DATE,,Y
621,HW,RP,J2933,PHIGTI,VIBLE,,P,705,EUTRCL,,,,P DATE IS PP DATE,,Y
621,HW,RP,J2934,MELACA,VIBLE,,p,629,,,,,,,Y
621,HW,PD,J2935,EUPIXX,MALXX,,D,718,,,,,,728,Y
621,HW,ML,J2936,ZALEXX,MALXX,,D,622,,,,,,728,Y
621,HW,RP,J2937,ZALEXX,MALXX,,D,627,,,,,,728,Y
621,RP,ML,J2938,CROCNO,ROSMU,,T,706,,,,,FAILED TOID,,Y
621,RP,ML,J2939,CROCNO,ROSMU,,d,623,CORYME,n,,,likely from berth; change if no frass; was not changed,,Y
621,HW,HW,J2940,EUPIMI,MALXX,,d,629,,y,,,,,Y
621,HW,RP,J2941,GEOMXX,ROSMU,DOA;S,d,621,iridep,,,1,,,Y
621,HW,ML,J2942,CROCNO,ROSMU,,P,830,MORRLA,,,,,,
,,,J2943,,,,,,,,,,,,
,,,J2944,,,,,,,,,,,,
,,,J2945,,,,,,,,,,,,
,,,J2946,,,,,,,,,,,,
,,,J2947,,,,,,,,,,,,
,,,J2948,,,,,,,,,,,,
,,,J2949,,,,,,,,,,,,
,,,J2950,,,,,,,,,,,,
,,,J2951,,,,,,,,,,,,
,,,J2952,,,,,,,,,,,,
,,,J2953,,,,,,,,,,,,
,,,J2954,,,,,,,,,,,,
,,,J2955,,,,,,,,,,,,
,,,J2956,,,,,,,,,,,,
,,,J2957,,,,,,,,,,,,
,,,J2958,,,,,,,,,,,,
,,,J2959,,,,,,,,,,,,
,,,J2960,,,,,,,,,,,,
,,,J2961,,,,,,,,,,,,
622,GM,KD;GM,J2962,LITHXX,BERTH,,D,627,,N,,,,,Y
622,GM,KD;GM,J2963,CROCNO,BERTH,,d,815,,,,,,,Y
622,GM,KD;GM,J2964,UNIDXX,BERTH,,p,622,,n,,,,,Y
622,GM,KD;GM,J2965,UNIDXX,BERTH,POSSIBLY PTOID PUPA,d,622,,n,,,,,Y
622,GM,KD;GM,J2966,CORYME,BERTH,DEAD,P,712,,,721,,NOT DEAD,,Y
,,,J2967,,,,,,,,,,,,
,,,J2968,,,,,,,,,,,,
,,,J2969,,,,,,,,,,,,
,,,J2970,,,,,,,,,,,,
,,,J2971,,,,,,,,,,,,
,,,J2972,,,,,,,,,,,,
,,,J2973,,,,,,,,,,,,
,,,J2974,,,,,,,,,,,,
,,,J2975,,,,,,,,,,,,
,,,J2976,,,,,,,,,,,,
,,,J2977,,,,,,,,,,,,
,,,J2978,,,,,,,,,,,,
,,,J2979,,,,,,,,,,,,
,,,J2980,,,,,,,,,,,,
,,,J2981,,,,,,,,,,,,
,,,J2982,,,,,,,,,,,,
,,,J2983,,,,,,,,,,,,
,,,J2984,,,,,,,,,,,,
,,,J2985,,,,,,,,,,,,
,,,J2986,,,,,,,,,,,,
,,,J2987,,,,,,,,,,,,
,,,J2988,,,,,,,,,,,,
,,,J2989,,,,,,,,,,,,
,,,J2990,,,,,,,,,,,,
,,,J2991,,,,,,,,,,,,
,,,J2992,,,,,,,,,,,,
621,DR,ML,J2993,ZALEXX,ROSMU,,d,809,,,,3,,,Y
,,,J2994,,,,,,,,,,,,
,,,J2995,,,,,,,,,,,,
,,,J2996,,,,,,,,,,,,
,,,J2997,,,,,,,,,,,,
,,,J2998,,,,,,,,,,,,
,,,J2999,,,,,,,,,,,,
,,,J3000,,,,,,,,,,,,
,,,J3001,,,,,,,,,,,,
,,,J3002,,,,,,,,,,,,
,,,J3003,,,,,,,,,,,,
,,,J3004,,,,,,,,,,,,
,,,J3005,,,,,,,,,,,,
,,,J3006,,,,,,,,,,,,
,,,J3007,,,,,,,,,,,,
,,,J3008,,,,,,,,,,,,
,,,J3009,,,,,,,,,,,,
,,,J3010,,,,,,,,,,,,
,,,J3011,,,,,,,,,,,,
,,,J3012,,,,,,,,,,,,
,,,J3013,,,,,,,,,,,,
,,,J3014,,,,,,,,,,,,
,,,J3015,,,,,,,,,,,,
,,,J3016,,,,,,,,,,,,
,,,J3017,,,,,,,,,,,,
,,,J3018,,,,,,,,,,,,
,,,J3019,,,,,,,,,,,,
,,,J3020,,,,,,,,,,,,
,,,J3021,,,,,,,,,,,,
,,,J3022,,,,,,,,,,,,
,,,J3023,,,,,,,,,,,,
622,ML,ML;RP,J3024,CROCNO,FRAAM,,D,913,MORRLA,,,,WAS GIVEN AND ATE LIGOB 823-825 ACCIDENTALLY,,
622,ML,ML;RP,J3025,CORYME,BERTH,,P,627,,,712,,P DATE IS PP,,Y
622,ML,ML;RP,J3026,MICROX,BERTH,DEAD IN FIELD,D,622,,,,,DIF,,Y
622,ML,ML;RP,J3027,MICROX,ROSMU,,T,624,,,708,,,,Y
622,ML,ML;RP,J3028,NOCTXX,ROSMU,,D,629,,Y,,,,728,Y
622,ML,ML;RP,J3029,CORYME,BERTH,,p,630,,,,,,,Y
622,ML,ML;RP,J3030,CORYME,BERTH,,P,712,,,721,,,,Y
622,ML,ML;RP,J3031,LITHXX,BERTH,,T,628,,,,,,,Y
622,ML,ML;RP,J3032,UNIDXX,BERTH,,p,622,,,,,,,Y
622,ML,ML;RP,J3033,CORYME,BERTH,,d,628,,y,,,,,Y
622,ML,ML;RP,J3034,CORYME,BERTH,,p,,,,721,,pupal date unk,,Y
622,ML,ML;RP,J3035,CORYME,BERTH,,P,,,,718,,PUPAL DATE UNK,,Y
622,ML,ML;RP,J3036,MICROX,VIBDI,,T,719,,,719,,P702,,Y
622,ML,ML;RP,J3037,PAPIGL,FRAAM,,P,806,,,,1,,,Y
,,,J3038,,,,,,,,,,,,
,,,J3039,,,,,,,,,,,,
,,,J3040,,,,,,,,,,,,
,,,J3041,,,,,,,,,,,,
,,,J3042,,,,,,,,,,,,
,,,J3043,,,,,,,,,,,,
,,,J3044,,,,,,,,,,,,
,,,J3045,,,,,,,,,,,,
,,,J3046,,,,,,,,,,,,
,,,J3047,,,,,,,,,,,,
,,,J3048,,,,,,,,,,,,
,,,J3049,,,,,,,,,,,,
,,,J3050,,,,,,,,,,,,
,,,J3051,,,,,,,,,,,,
,,,J3052,,,,,,,,,,,,
,,,J3053,,,,,,,,,,,,
,,,J3054,,,,,,,,,,,,
630,HW,DR,J3055,CROCNO,BERTH,,D,702,,N,,,LIKELY MORRLA,,Y
630,HW,DR,J3056,IRIDEP,BERTH,,d,705,geomxx,n,,,,,Y
630,HW,DR,J3057,EUPIXX,BERTH,PHOTOGRAPH,d,710,,,,1,,,Y
630,HW,DR,J3058,UNIDXX,BERTH,,T,708,,,708,,P630,,Y
630,HW,DR,J3059,MICROX,VIBSI,,T,712,,Y,722,,,,Y
630,HW,DR,J3060,MICROX,VIBSI,,T,715,,,818,,,,Y
,,,J3061,,,,,,,,,,,,
,,,J3062,,,,,,,,,,,,
,,,J3063,,,,,,,,,,,,
,,,J3064,,,,,,,,,,,,
,,,J3065,,,,,,,,,,,,
,,,J3066,,,,,,,,,,,,
,,,J3067,,,,,,,,,,,,
,,,J3068,,,,,,,,,,,,
,,,J3069,,,,,,,,,,,,
,,,J3070,,,,,,,,,,,,
,,,J3071,,,,,,,,,,,,
,,,J3072,,,,,,,,,,,,
,,,J3073,,,,,,,,,,,,
,,,J3074,,,,,,,,,,,,
,,,J3075,,,,,,,,,,,,
,,,J3076,,,,,,,,,,,,
,,,J3077,,,,,,,,,,,,
,,,J3078,,,,,,,,,,,,
,,,J3079,,,,,,,,,,,,
,,,J3080,,,,,,,,,,,,
,,,J3081,,,,,,,,,,,,
,,,J3082,,,,,,,,,,,,
,,,J3083,,,,,,,,,,,,
,,,J3084,,,,,,,,,,,,
,,,J3085,,,,,,,,,,,,
,,,J3086,,,,,,,,,,,,
,,,J3087,,,,,,,,,,,,
,,,J3088,,,,,,,,,,,,
,,,J3089,,,,,,,,,,,,
,,,J3090,,,,,,,,,,,,
,,,J3091,,,,,,,,,,,,
,,,J3092,,,,,,,,,,,,
,,,J3093,,,,,,,,,,,,
,,,J3094,,,,,,,,,,,,
,,,J3095,,,,,,,,,,,,
,,,J3096,,,,,,,,,,,,
,,,J3097,,,,,,,,,,,,
,,,J3098,,,,,,,,,,,,
,,,J3099,,,,,,,,,,,,
,,,J3100,,,,,,,,,,,,
,,,J3101,,,,,,,,,,,,
,,,J3102,,,,,,,,,,,,
,,,J3103,,,,,,,,,,,,
,,,J3104,,,,,,,,,,,,
,,,J3105,,,,,,,,,,,,
,,,J3106,,,,,,,,,,,,
,,,J3107,,,,,,,,,,,,
,,,J3108,,,,,,,,,,,,
,,,J3109,,,,,,,,,,,,
,,,J3110,,,,,,,,,,,,
,,,J3111,,,,,,,,,,,,
,,,J3112,,,,,,,,,,,,
,,,J3113,,,,,,,,,,,,
,,,J3114,,,,,,,,,,,,
,,,J3115,,,,,,,,,,,,
,,,J3116,,,,,,,,,,,,
623,PD,GM,J3117,LITHXX,ROSMU,IDK where it is,t,623,,,,,toid on arrival,,Y
623,PD,GM,J3118,MELACA,MALXX,,p,712,lomove,628,,,,,Y
623,PD,GM,J3119,MICROX,MALXX,,d,712,,,,,,,Y
623,PD,GM,J3120,MICROX,MALXX,,d,712,,,,,,,Y
623,PD,GM,J3121,MELACA,MALXX,,D,806,LOMOVE,,,,,,Y
623,PD,GM,J3122,GEOMRU,RUBXX,,p,706,TRICAL,,y,,,,Y
623,PD,GM,J3123,GEOMRU,RUBXX,,P,627,MESORU,,712,,,,Y
623,PD,GM,J3124,PALTAN,ROSMU,,p,712,,,y,1,,,Y
623,PD,GM,J3125,MELACA,ROSMU,,d,704,,,,,toid possible but not seen 817,,Y
623,PD,GM,J3126,UNKNXX,VIBPL,,p,623,,,f,,failed emergence noticed 817,,Y
623,PD,GM,J3127,EUPIXX,VIBPL,,d,702,,n,,,,,Y
623,PD,GM,J3128,MICROX,VIBPL,,P,702,,,719,,,,Y
623,PD,GM,J3129,IRIDEP,LIGOB,,D,705,GEOMXX,N,,1,,,Y
623,PD,GM,J3130,GEOMXX,PRUSE,SNAP,,,,,,,,,
623,PD,GM,J3131,MELACA,PRUSE,,P,726,IRIDLA,,809,1,,,Y
623,PD,GM,J3132,CROCNO,LIGOB,,D,712,,,,,,,Y
623,PD,GM,J3133,ACHADI,LIGOB,,P,802,,,,,,,Y
623,PD,GM,J3134,MORRCO,ROSMU,,D,901,,,,,FAILED PUPATION,,
623,DR,RP,J3135,EUPIXX,BERTH,,D,723,,Y,,,,728,Y
623,DR,RP,J3136,ACHADI,MALXX,,d,813,,,,1,,,Y
623,DR,RP,J3137,UNKNXX,BERTH,LITTLE GREEN MICROISH,d,712,MICROX,,,1,,,Y
623,DR,RP,J3138,CROCNO,CRAXX,,P,802,,,,,,,Y
623,DR,RP,J3139,GEOMXX,CRAXX,HELLA SMALL,D,705,,,,1,,803,Y
623,DR,RP,J3140,NOTODX,CRAXX,,P,816,ACROSU,,,,,,Y
623,DR,RP,J3141,MELACA,CRAXX,,D,723,LOMOVE,,,,,,Y
623,DR,RP,J3142,EUPIXX,CRAXX,,D,729,,,,1,was dead long before think i lost the body,,Y
623,DR,RP,J3143,MELACA,CRAXX,,D,712,LOMOVE,,,,,,Y
623,DR,RP,J3144,SMICRO,CRAXX,,K,706,,,,,killed by weird insects,,Y
623,DR,RP,J3145,MELACA,CRAXX,,D,702,,y,,,,,Y
623,DR,RP,J3146,NOTODX,CRAXX,,D,813,ACROSU,,,2,,,Y
623,DR,RP,J3147,NOTODX,CRAXX,,PP,813,ACROSU,,,,D 816,,Y
623,KD,HW,J3148,IRIDEP,LIGOB,,p,627,,n,,,,,Y
623,KD,HW,J3149,MICROX,LIGOB,,d,702,,,,,,,Y
623,KD,HW,J3150,MICROX,VIBDI,,t,714,,,Y,,P702,,Y
623,KD,HW,J3151,CROCNO,BERTH,,D,725,,,,,had weird butt goop,,Y
623,KD,HW,J3152,CROCNO,BERTH,,D,815,,,,,,,Y
623,KD,HW,J3153,CROCNO,BERTH,,D,726,,628,,,,,Y
623,KD,HW,J3154,CROCNO,BERTH,,d,725,,,,,,,Y
623,KD,ML,J3155,UNIDXX,BERTH,,p,623,,,,,,,Y
623,KD,ML,J3156,CROCNO,BERTH,,D,823,,,,,,,
623,KD,ML,J3157,MICROX,ROSMU,,pp,802,,,,,d806,,Y
623,KD,ML,J3158,EUPIXX,ROSMU,,OW,205,PROTPO,,,,,,
623,KD,ML,J3159,MICROX,ROSMU,,T,623,,,708,,SAUSAGE,,Y
623,KD,ML,J3160,ORTHRU,ROSMU,,t,627,,,,,,,Y
623,KD,ML,J3161,UNIDXX,VIBPL,,p,623,MICROX,,702,,archips purpurana,,Y
623,KD,ML,J3162,CROCNO,VIBPL,,d,728,,,,,,,Y
623,KD,ML,J3163,GEOMXX,VIBPL,,d,630,stripx,unk,,,,,Y
623,KD,ML,J3164,ORTHXX,PRUSE,,P,712,ORTHHI,Y,,1,,,Y
623,KD,ML,J3165,MELACA,PRUSE,,p,705,LOMOVE,,,,,,Y
623,KD,ML,J3166,CROCNO,ROSMU,,MIA,706,,,,,,,Y
623,KD,ML,J3167,MICROX,ROSMU,,mia,802,,628,,,,,Y
623,KD,ML,J3168,ACHADI,ROSMU,,P,728,,Y,,1,,,Y
623,KD,ML,J3169,ORTHHI,LIGOB,,P,712,,,,,,,Y
623,KD,ML,J3170,ACHADI,LIGOB,,d,627,,,,1,looks toided; no toid by 817,,Y
623,KD,ML,J3171,MICROX,FRAXX,,d,706,,y,,,,,Y
623,AO,PD;KD,J3172,MICROX,BERTH,,T,727,,,Y,,,,Y
623,PD,KD;AO,J3173,CORYME,BERTH,,d,627,,n,,,,,Y
623,PD,KD;AO,J3174,ORTHHI,ROSMU,,P,714,,,,,,,Y
623,PD,KD;AO,J3175,CROCNO,BERTH,,d,815,,628,,,,,Y
623,ML,ML,J3176,MINEXX,CRAXX,,d,706,,y,,,,,Y
,,,J3177,,,,,,,,,,,,
,,,J3178,,,,,,,,,,,,
617,KD,RP,J3179,LITHXX,LIGVU,,LPP,718,,,,,,,Y
617,KD,RP,J3180,MICROX,MALXX,,p,702,,,y,,,,Y
617,KD,RP,J3181,NYMPHX,MALXX,S,D,622,SCHIXX,,,,,,Y
617,KD,RP,J3182,NYMPHX,MALXX,S,D,622,SCHIXX,Y,,,,,Y
617,KD,RP,J3183,EUPIMI,BERTH,,D,712,,,,,,,Y
617,KD,RP,J3184,EUPSXX,ROSMU,,P,819,,,,,PP 707,,Y
617,KD,RP,J3185,NOTODX,PRUSE,S,d,620,FURCBO,n,,,,,Y
617,KD,RP,J3186,CROCNO,ROSMU,,P,806,,,,,,,Y
,,,J3187,,,,,,,,,,,,
,,,J3188,,,,,,,,,,,,
,,,J3189,,,,,,,,,,,,
,,,J3190,,,,,,,,,,,,
,,,J3191,,,,,,,,,,,,
,,,J3192,,,,,,,,,,,,
,,,J3193,,,,,,,,,,,,
,,,J3194,,,,,,,,,,,,
,,,J3195,,,,,,,,,,,,
,,,J3196,,,,,,,,,,,,
,,,J3197,,,,,,,,,,,,
,,,J3198,,,,,,,,,,,,
,,,J3199,,,,,,,,,,,,
,,,J3200,,,,,,,,,,,,
,,,J3201,,,,,,,,,,,,
,,,J3202,,,,,,,,,,,,
,,,J3203,,,,,,,,,,,,
,,,J3204,,,,,,,,,,,,
,,,J3205,,,,,,,,,,,,
,,,J3206,,,,,,,,,,,,
,,,J3207,,,,,,,,,,,,
,,,J3208,,,,,,,,,,,,
,,,J3209,,,,,,,,,,,,
623,AO,RP,J3210,MICROX,ROSMU,,P,702,,624,708,,,,Y
623,AO,RP,J3211,MICROX,MALXX,,D,702,,624,,,,,Y
623,AO,RP,J3212,MELACA,MALXX,,p,712,lomove,n,,,,,Y
623,AO,RP,J3213,MELACA,MALXX,,p,705,lomove,628,,,p date is pp,,Y
623,AO,RP,J3214,MELACA,MALXX,,P,715,LOMOVE,,,,,,Y
623,AO,RP,J3215,MELACA,MALXX,,d,702,,y,,,,,Y
623,AO,RP,J3216,MELACA,MALXX,,P,723,LOMOVE,,,,,,Y
623,AO,RP,J3217,EUPIMI,MALXX,,D,705,EUPIXX,Y,,,still unsure on ID,,Y
623,AO,RP,J3218,MELACA,MALXX,,D,713,,,,,,,Y
623,AO,RP,J3219,NOTODX,MALXX,S,d,629,SMICRO,,,1,,,Y
623,AO,RP,J3220,MELACA,MALXX,,D,629,,,,,,,Y
623,AO,RP,J3221,GEOMXX,MALXX,,P,818,ECTRCR,,,,,,Y
623,AO,RP,J3222,UNKNXX,MALXX,S,D,705,ACROXX,Y,,,,,Y
623,AO,RP,J3223,LITHXX,RHOSC,,D,628,,,,,MAYBE TOID BUT NO TOID,,Y
623,AO,RP,J3224,GEOMXX,ROSMU,S,p,712,PROCLI,,727,1,,,Y
623,AO,RP,J3225,ORTHHI,ROSMU,,P,726,,,,,,,Y
623,AO,RP,J3226,MORRCO,ROSMU,,MIA,630,,,,,,,Y
623,AO,RP,J3227,EUPIMI,ROSMU,,d,702,,y,,,,,Y
623,AO,RP,J3228,MORRCO,ROSMU,LOST IN FIELD; NOT COLLECTED,,,,,,,,,
623,AO,RP,J3229,UNIDXX,LIGOB,P,T,623,,,702,,P623,,Y
623,AO,RP,J3230,EUPIXX,MALXX,D,D,725,ALSOPO,,,,,728,Y
623,AO,RP,J3231,EUPIXX,MALXX,,P,820,CAMPPE,,118,1,,,
623,AO,RP,J3232,UNKNXX,MALXX,,T,626,,,714,,SAUSAGE,,Y
623,AO,RP,J3233,MICROX,ROSMU,,d,702,,y,,,,,Y
623,AO,RP,J3234,LITHXX,ROSMU,,d,725,,,,,,,Y
623,AO,RP,J3235,HYPAUN,ROSMU,S,P,705,ENNOSU,,,1,FAILED EMEGENCE,,Y
,,,J3236,,,,,,,,,,,,
,,,J3237,,,,,,,,,,,,
,,,J3238,,,,,,,,,,,,
,,,J3239,,,,,,,,,,,,
,,,J3240,,,,,,,,,,,,
624,ML,PD,J3241,STRIPX,VIBDI,,d,705,,y,,,might have photo,,Y
624,ML,PD,J3242,UNIDXX,VIBDI,,T,624,,,,,FOUND WITH TOID PUPA,,Y
624,ML,PD,J3243,GEOMXX,VIBDI,,D,701,,,,,,728,Y
624,ML,PD,J3244,ZALEXX,VIBDI,,T,806,MORRLA,,,,,,Y
624,ML,PD,J3245,MICROX,VIBAC,,t,712,,,,,,,Y
624,ML,PD,J3246,MICROX,FRAAM,,K,820,,,,,GE,,
624,ML,PD,J3247,MICROX,BERTH,,T,702,,,702,,,,Y
624,ML,PD,J3248,ZALEXX,VIBDE,,P,715,,,,1,,,Y
624,ML,PD,J3249,ZALEXX,VIBDE,,P,715,,,,,,,Y
624,ML,PD,J3250,UNKNXX,VIBDE,S,D,702,,,,1,,728,Y
624,ML,PD,J3251,CROCNO,SAMCA,,P,719,,,,,,,Y
624,ML,PD,J3252,ZALEXX,VIBDE,,D,629,,,,,,727,Y
624,ML,PD,J3253,UNKNXX,SAMCA,PHOTOGRAPH,T,728,LIKELY MORRLA SAYS CROCNO,,Y,,LIKELY MORRLA,,Y
624,ML,PD,J3254,UNKNXX,VIBDE,PHOTOGRAPH,MIA,727,MICROX,,,1,,,Y
,,,J3255,,,,,,,,,,,,
,,,J3256,,,,,,,,,,,,
,,,J3257,,,,,,,,,,,,
,,,J3258,,,,,,,,,,,,
,,,J3259,,,,,,,,,,,,
,,,J3260,,,,,,,,,,,,
,,,J3261,,,,,,,,,,,,
,,,J3262,,,,,,,,,,,,
,,,J3263,,,,,,,,,,,,
,,,J3264,,,,,,,,,,,,
,,,J3265,,,,,,,,,,,,
,,,J3266,,,,,,,,,,,,
,,,J3267,,,,,,,,,,,,
,,,J3268,,,,,,,,,,,,
,,,J3269,,,,,,,,,,,,
,,,J3270,,,,,,,,,,,,
,,,J3271,,,,,,,,,,,,
624,PD,ML,J3272,MELACA,VIBAC,,T,707,,,722,,,,Y
624,PD,ML,J3273,MELACA,PRUSE,,d,702,,y,,,,,Y
624,PD,ML,J3274,ZALEXX,VIBDE,,P,825,MORRLA,,,,,,
624,PD,ML,J3275,PALTAN,LONTA,,p,702,,,y,,male,,Y
624,PD,ML,J3276,MICROX,LONTA,,OW,205,,,,,,,
624,PD,ML,J3277,PALTAN,LONTA,,P,725,,,809,,,,Y
624,PD,ML,J3278,MICROX,CRAXX,,D,712,,,,,,,Y
624,PD,ML,J3279,MICROX,CRAXX,,mia ,702,,,,,,,Y
624,PD,ML,J3280,MICROX,CRAXX,,D,823,MORRCO,,,,,,
,,,J3281,,,,,,,,,,,,
,,,J3282,,,,,,,,,,,,
,,,J3283,,,,,,,,,,,,
,,,J3284,,,,,,,,,,,,
,,,J3285,,,,,,,,,,,,
,,,J3286,,,,,,,,,,,,
,,,J3287,,,,,,,,,,,,
,,,J3288,,,,,,,,,,,,
,,,J3289,,,,,,,,,,,,
,,,J3290,,,,,,,,,,,,
,,,J3291,,,,,,,,,,,,
,,,J3292,,,,,,,,,,,,
,,,J3293,,,,,,,,,,,,
,,,J3294,,,,,,,,,,,,
,,,J3295,,,,,,,,,,,,
,,,J3296,,,,,,,,,,,,
,,,J3297,,,,,,,,,,,,
,,,J3298,,,,,,,,,,,,
,,,J3299,,,,,,,,,,,,
,,,J3300,,,,,,,,,,,,
,,,J3301,,,,,,,,,,,,
,,,J3302,,,,,,,,,,,,
,,,J3303,,,,,,,,,,,,
,,,J3304,,,,,,,,,,,,
,,,J3305,,,,,,,,,,,,
,,,J3306,,,,,,,,,,,,
,,,J3307,,,,,,,,,,,,
,,,J3308,,,,,,,,,,,,
,,,J3309,,,,,,,,,,,,
,,,J3310,,,,,,,,,,,,
,,,J3311,,,,,,,,,,,,
,,,J3312,,,,,,,,,,,,
,,,J3313,,,,,,,,,,,,
,,,J3314,,,,,,,,,,,,
,,,J3315,,,,,,,,,,,,
,,,J3316,,,,,,,,,,,,
,,,J3317,,,,,,,,,,,,
,,,J3318,,,,,,,,,,,,
,,,J3319,,,,,,,,,,,,
,,,J3320,,,,,,,,,,,,
,,,J3321,,,,,,,,,,,,
,,,J3322,,,,,,,,,,,,
,,,J3323,,,,,,,,,,,,
,,,J3324,,,,,,,,,,,,
,,,J3325,,,,,,,,,,,,
,,,J3326,,,,,,,,,,,,
,,,J3327,,,,,,,,,,,,
,,,J3328,,,,,,,,,,,,
,,,J3329,,,,,,,,,,,,
,,,J3330,,,,,,,,,,,,
,,,J3331,,,,,,,,,,,,
,,,J3332,,,,,,,,,,,,
,,,J3333,,,,,,,,,,,,
,,,J3334,,,,,,,,,,,,
,,,J3335,,,,,,,,,,,,
,,,J3336,,,,,,,,,,,,
,,,J3337,,,,,,,,,,,,
,,,J3338,,,,,,,,,,,,
,,,J3339,,,,,,,,,,,,
,,,J3340,,,,,,,,,,,,
,,,J3341,,,,,,,,,,,,
,,,J3342,,,,,,,,,,,,
,,,J3343,,,,,,,,,,,,
,,,J3344,,,,,,,,,,,,
,,,J3345,,,,,,,,,,,,
,,,J3346,,,,,,,,,,,,
,,,J3347,,,,,,,,,,,,
,,,J3348,,,,,,,,,,,,
,,,J3349,,,,,,,,,,,,
,,,J3350,,,,,,,,,,,,
,,,J3351,,,,,,,,,,,,
,,,J3352,,,,,,,,,,,,
,,,J3353,,,,,,,,,,,,
,,,J3354,,,,,,,,,,,,
,,,J3355,,,,,,,,,,,,
,,,J3356,,,,,,,,,,,,
,,,J3357,,,,,,,,,,,,
,,,J3358,,,,,,,,,,,,
,,,J3359,,,,,,,,,,,,
,,,J3360,,,,,,,,,,,,
,,,J3361,,,,,,,,,,,,
,,,J3362,,,,,,,,,,,,
,,,J3363,,,,,,,,,,,,
,,,J3364,,,,,,,,,,,,
628,ML,ML,J3365,MICROX,VIBAC,P,p,628,,,,,,,Y
628,ML,ML,J3366,MICROX,VIBAC,P,T,708,,,708,,P628,,Y
628,ML,ML,J3367,MICROX,VIBAC,P,p,628,,,,,,,Y
628,ML,ML,J3368,MELACA,RUBXX,,d,714,MESORU,,,,fed RUBPH for a minute; f714,,Y
628,ML,ML,J3369,MELACA,PRUSE,,d,714,LOMOVE,,,,fed RHOSC for a minute; f714 on RHOSC,,Y
628,ML,ML,J3370,MELACA,PRUSE,,P,729,LOMOVE,,,,,,Y
628,ML,ML,J3371,MELACA,PRUSE,,P,726,LOMOVE,,,,,,Y
628,ML,ML,J3372,MELACA,PRUSE,,D,816,LOMOVE,,,,,,Y
628,KD,ML,J3373,MICROX,AMEXX,,d,706,,,,,,,Y
,,,J3374,,,,,,,,,,,,
,,,J3375,,,,,,,,,,,,
,,,J3376,,,,,,,,,,,,
,,,J3377,,,,,,,,,,,,
,,,J3378,,,,,,,,,,,,
,,,J3379,,,,,,,,,,,,
,,,J3380,,,,,,,,,,,,
,,,J3381,,,,,,,,,,,,
,,,J3382,,,,,,,,,,,,
,,,J3383,,,,,,,,,,,,
,,,J3384,,,,,,,,,,,,
,,,J3385,,,,,,,,,,,,
,,,J3386,,,,,,,,,,,,
,,,J3387,,,,,,,,,,,,
,,,J3388,,,,,,,,,,,,
,,,J3389,,,,,,,,,,,,
,,,J3390,,,,,,,,,,,,
,,,J3391,,,,,,,,,,,,
,,,J3392,,,,,,,,,,,,
,,,J3393,,,,,,,,,,,,
,,,J3394,,,,,,,,,,,,
,,,J3395,,,,,,,,,,,,
,,,J3396,,,,,,,,,,,,
,,,J3397,,,,,,,,,,,,
,,,J3398,,,,,,,,,,,,
,,,J3399,,,,,,,,,,,,
,,,J3400,,,,,,,,,,,,
,,,J3401,,,,,,,,,,,,
,,,J3402,,,,,,,,,,,,
,,,J3403,,,,,,,,,,,,
